office,district,candidate,party,precinct,votes,absentee_votes
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3505,318,10
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3506,295,9
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3507,170,11
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3508,739,27
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3509,171,11
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3510,541,26
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3511,788,101
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3512,535,14
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3513,700,64
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3514,925,40
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3515,863,35
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3516,225,8
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3517,264,8
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3518,845,44
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3519,875,41
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3520,685,23
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3521,594,47
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3522,469,12
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3523,802,34
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3524,518,43
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3525,623,39
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3526,243,44
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3527,625,39
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3528,348,19
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3529,622,39
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3530,858,54
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3531,937,94
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3532,334,19
U.S. Senate,,Sheldon Whitehouse,D,Warwick 3533,308,26
U.S. Senate,,Sheldon Whitehouse,D,Warwick Limited,3,0
U.S. Senate,,Sheldon Whitehouse,D,Westerly 3601,358,52
U.S. Senate,,Sheldon Whitehouse,D,Westerly 3602,894,170
U.S. Senate,,Sheldon Whitehouse,D,Westerly 3603,1032,182
U.S. Senate,,Sheldon Whitehouse,D,Westerly 3604,838,192
U.S. Senate,,Sheldon Whitehouse,D,Westerly 3605,852,168
U.S. Senate,,Sheldon Whitehouse,D,Westerly 3606,745,101
U.S. Senate,,Sheldon Whitehouse,D,Westerly 3607,601,75
U.S. Senate,,Sheldon Whitehouse,D,Westerly Limited,0,0
U.S. Senate,,Sheldon Whitehouse,D,West Greenwich 3701,376,22
U.S. Senate,,Sheldon Whitehouse,D,West Greenwich 3702,354,11
U.S. Senate,,Sheldon Whitehouse,D,West Greenwich 3703,241,9
U.S. Senate,,Sheldon Whitehouse,D,West Greenwich 3704,269,20
U.S. Senate,,Sheldon Whitehouse,D,West Greenwich Limited,0,0
U.S. Senate,,Sheldon Whitehouse,D,West Warwick 3801,490,34
U.S. Senate,,Sheldon Whitehouse,D,West Warwick 3802,338,10
U.S. Senate,,Sheldon Whitehouse,D,West Warwick 3803,234,14
U.S. Senate,,Sheldon Whitehouse,D,West Warwick 3804,944,68
U.S. Senate,,Sheldon Whitehouse,D,West Warwick 3805,351,11
U.S. Senate,,Sheldon Whitehouse,D,West Warwick 3806,328,22
U.S. Senate,,Sheldon Whitehouse,D,West Warwick 3807,810,66
U.S. Senate,,Sheldon Whitehouse,D,West Warwick 3808,697,23
U.S. Senate,,Sheldon Whitehouse,D,West Warwick 3809,592,26
U.S. Senate,,Sheldon Whitehouse,D,West Warwick 3810,461,16
U.S. Senate,,Sheldon Whitehouse,D,West Warwick Limited,0,0
U.S. Senate,,Sheldon Whitehouse,D,Woonsocket 3901,109,3
U.S. Senate,,Sheldon Whitehouse,D,Woonsocket 3902,395,33
U.S. Senate,,Sheldon Whitehouse,D,Woonsocket 3903,256,18
U.S. Senate,,Sheldon Whitehouse,D,Woonsocket 3904,531,26
U.S. Senate,,Sheldon Whitehouse,D,Woonsocket 3905,440,8
U.S. Senate,,Sheldon Whitehouse,D,Woonsocket 3906,422,14
U.S. Senate,,Sheldon Whitehouse,D,Woonsocket 3907,569,10
U.S. Senate,,Sheldon Whitehouse,D,Woonsocket 3908,488,25
U.S. Senate,,Sheldon Whitehouse,D,Woonsocket 3909,654,18
U.S. Senate,,Sheldon Whitehouse,D,Woonsocket 3910,663,41
U.S. Senate,,Sheldon Whitehouse,D,Woonsocket 3911,559,46
U.S. Senate,,Sheldon Whitehouse,D,Woonsocket 3912,483,27
U.S. Senate,,Sheldon Whitehouse,D,Woonsocket Limited,0,0
U.S. Senate,,Sheldon Whitehouse,D,Federal Precinct #1,77,77
U.S. Senate,,Sheldon Whitehouse,D,Federal Precinct #2,62,62
U.S. Senate,,"Robert G. Flanders, Jr.",R,Barrington 0101,491,35
U.S. Senate,,"Robert G. Flanders, Jr.",R,Barrington 0102,566,49
U.S. Senate,,"Robert G. Flanders, Jr.",R,Barrington 0103,481,43
U.S. Senate,,"Robert G. Flanders, Jr.",R,Barrington 0104,564,47
U.S. Senate,,"Robert G. Flanders, Jr.",R,Barrington 0105,594,43
U.S. Senate,,"Robert G. Flanders, Jr.",R,Barrington Limited,0,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Bristol 0201,407,25
U.S. Senate,,"Robert G. Flanders, Jr.",R,Bristol 0202,173,14
U.S. Senate,,"Robert G. Flanders, Jr.",R,Bristol 0203,765,74
U.S. Senate,,"Robert G. Flanders, Jr.",R,Bristol 0204,446,36
U.S. Senate,,"Robert G. Flanders, Jr.",R,Bristol 0205,641,37
U.S. Senate,,"Robert G. Flanders, Jr.",R,Bristol 0206,406,25
U.S. Senate,,"Robert G. Flanders, Jr.",R,Bristol 0207,286,29
U.S. Senate,,"Robert G. Flanders, Jr.",R,Bristol 0208,342,26
U.S. Senate,,"Robert G. Flanders, Jr.",R,Bristol 0209,61,3
U.S. Senate,,"Robert G. Flanders, Jr.",R,Bristol Limited,0,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Burrillville 0301,550,27
U.S. Senate,,"Robert G. Flanders, Jr.",R,Burrillville 0302,583,25
U.S. Senate,,"Robert G. Flanders, Jr.",R,Burrillville 0303,763,38
U.S. Senate,,"Robert G. Flanders, Jr.",R,Burrillville 0304,420,12
U.S. Senate,,"Robert G. Flanders, Jr.",R,Burrillville 0305,492,29
U.S. Senate,,"Robert G. Flanders, Jr.",R,Burrillville 0306,558,24
U.S. Senate,,"Robert G. Flanders, Jr.",R,Burrillville Limited,0,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Central Falls 0401,66,1
U.S. Senate,,"Robert G. Flanders, Jr.",R,Central Falls 0402,32,1
U.S. Senate,,"Robert G. Flanders, Jr.",R,Central Falls 0403,56,5
U.S. Senate,,"Robert G. Flanders, Jr.",R,Central Falls 0404,46,6
U.S. Senate,,"Robert G. Flanders, Jr.",R,Central Falls 0405,19,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Central Falls 0406,61,1
U.S. Senate,,"Robert G. Flanders, Jr.",R,Central Falls 0407,19,1
U.S. Senate,,"Robert G. Flanders, Jr.",R,Central Falls 0408,78,1
U.S. Senate,,"Robert G. Flanders, Jr.",R,Central Falls Limited,0,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Charlestown 0501,403,19
U.S. Senate,,"Robert G. Flanders, Jr.",R,Charlestown 0502,440,27
U.S. Senate,,"Robert G. Flanders, Jr.",R,Charlestown 0503,380,26
U.S. Senate,,"Robert G. Flanders, Jr.",R,Charlestown 0504,343,31
U.S. Senate,,"Robert G. Flanders, Jr.",R,Charlestown Limited,0,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Coventry 0601,415,11
U.S. Senate,,"Robert G. Flanders, Jr.",R,Coventry 0602,116,6
U.S. Senate,,"Robert G. Flanders, Jr.",R,Coventry 0603,630,22
U.S. Senate,,"Robert G. Flanders, Jr.",R,Coventry 0604,397,15
U.S. Senate,,"Robert G. Flanders, Jr.",R,Coventry 0605,465,10
U.S. Senate,,"Robert G. Flanders, Jr.",R,Coventry 0606,275,18
U.S. Senate,,"Robert G. Flanders, Jr.",R,Coventry 0607,581,24
U.S. Senate,,"Robert G. Flanders, Jr.",R,Coventry 0608,540,9
U.S. Senate,,"Robert G. Flanders, Jr.",R,Coventry 0609,500,14
U.S. Senate,,"Robert G. Flanders, Jr.",R,Coventry 0610,246,6
U.S. Senate,,"Robert G. Flanders, Jr.",R,Coventry 0611,415,19
U.S. Senate,,"Robert G. Flanders, Jr.",R,Coventry 0612,372,9
U.S. Senate,,"Robert G. Flanders, Jr.",R,Coventry 0613,351,21
U.S. Senate,,"Robert G. Flanders, Jr.",R,Coventry 0614,151,12
U.S. Senate,,"Robert G. Flanders, Jr.",R,Coventry 0615,531,36
U.S. Senate,,"Robert G. Flanders, Jr.",R,Coventry 0616,547,16
U.S. Senate,,"Robert G. Flanders, Jr.",R,Coventry 0617,411,26
U.S. Senate,,"Robert G. Flanders, Jr.",R,Coventry 0618,214,4
U.S. Senate,,"Robert G. Flanders, Jr.",R,Coventry Limited,0,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0701,302,28
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0702,246,11
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0703,335,16
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0704,79,9
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0705,99,3
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0706,977,85
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0707,817,57
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0708,729,49
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0709,980,68
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0710,419,19
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0711,597,34
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0712,811,68
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0713,659,49
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0714,97,6
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0715,329,10
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0716,525,34
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0717,153,7
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0718,282,15
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0719,544,36
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0720,210,16
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0721,408,24
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0722,237,11
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0723,289,12
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0724,281,28
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0725,467,23
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0726,290,8
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0727,183,5
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0728,7,7
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0730,1228,64
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston 0731,694,42
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cranston Limited,0,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cumberland 0801,357,15
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cumberland 0802,506,24
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cumberland 0803,555,29
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cumberland 0804,159,16
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cumberland 0805,572,22
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cumberland 0806,497,28
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cumberland 0807,808,35
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cumberland 0808,831,57
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cumberland 0809,285,3
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cumberland 0810,275,8
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cumberland 0811,460,19
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cumberland 0812,399,9
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cumberland 0813,201,8
U.S. Senate,,"Robert G. Flanders, Jr.",R,Cumberland Limited,2,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,East Greenwich 0901,153,3
U.S. Senate,,"Robert G. Flanders, Jr.",R,East Greenwich 0902,748,51
U.S. Senate,,"Robert G. Flanders, Jr.",R,East Greenwich 0903,517,33
U.S. Senate,,"Robert G. Flanders, Jr.",R,East Greenwich 0904,685,65
U.S. Senate,,"Robert G. Flanders, Jr.",R,East Greenwich 0905,781,67
U.S. Senate,,"Robert G. Flanders, Jr.",R,East Greenwich Limited,0,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,East Providence 1001,497,37
U.S. Senate,,"Robert G. Flanders, Jr.",R,East Providence 1002,269,9
U.S. Senate,,"Robert G. Flanders, Jr.",R,East Providence 1003,159,13
U.S. Senate,,"Robert G. Flanders, Jr.",R,East Providence 1004,457,21
U.S. Senate,,"Robert G. Flanders, Jr.",R,East Providence 1005,379,32
U.S. Senate,,"Robert G. Flanders, Jr.",R,East Providence 1006,17,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,East Providence 1007,41,4
U.S. Senate,,"Robert G. Flanders, Jr.",R,East Providence 1008,281,29
U.S. Senate,,"Robert G. Flanders, Jr.",R,East Providence 1009,407,39
U.S. Senate,,"Robert G. Flanders, Jr.",R,East Providence 1010,359,25
U.S. Senate,,"Robert G. Flanders, Jr.",R,East Providence 1011,459,51
U.S. Senate,,"Robert G. Flanders, Jr.",R,East Providence 1012,237,9
U.S. Senate,,"Robert G. Flanders, Jr.",R,East Providence 1013,372,31
U.S. Senate,,"Robert G. Flanders, Jr.",R,East Providence 1014,408,12
U.S. Senate,,"Robert G. Flanders, Jr.",R,East Providence 1015,192,11
U.S. Senate,,"Robert G. Flanders, Jr.",R,East Providence 1016,351,24
U.S. Senate,,"Robert G. Flanders, Jr.",R,East Providence 1017,479,39
U.S. Senate,,"Robert G. Flanders, Jr.",R,East Providence 1018,182,9
U.S. Senate,,"Robert G. Flanders, Jr.",R,East Providence Limited,1,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Exeter 1101,393,21
U.S. Senate,,"Robert G. Flanders, Jr.",R,Exeter 1102,474,16
U.S. Senate,,"Robert G. Flanders, Jr.",R,Exeter 1103,662,41
U.S. Senate,,"Robert G. Flanders, Jr.",R,Exeter Limited,0,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Foster 1201,571,23
U.S. Senate,,"Robert G. Flanders, Jr.",R,Foster 1202,557,20
U.S. Senate,,"Robert G. Flanders, Jr.",R,Foster Limited,1,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Glocester 1301,823,33
U.S. Senate,,"Robert G. Flanders, Jr.",R,Glocester 1302,832,42
U.S. Senate,,"Robert G. Flanders, Jr.",R,Glocester 1303,197,12
U.S. Senate,,"Robert G. Flanders, Jr.",R,Glocester 1304,493,16
U.S. Senate,,"Robert G. Flanders, Jr.",R,Glocester Limited,0,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Hopkinton 1401,772,37
U.S. Senate,,"Robert G. Flanders, Jr.",R,Hopkinton 1402,611,21
U.S. Senate,,"Robert G. Flanders, Jr.",R,Hopkinton 1403,248,13
U.S. Senate,,"Robert G. Flanders, Jr.",R,Hopkinton Limited,0,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Jamestown 1501,552,48
U.S. Senate,,"Robert G. Flanders, Jr.",R,Jamestown 1502,534,59
U.S. Senate,,"Robert G. Flanders, Jr.",R,Jamestown Limited,0,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Johnston 1601,366,6
U.S. Senate,,"Robert G. Flanders, Jr.",R,Johnston 1602,458,17
U.S. Senate,,"Robert G. Flanders, Jr.",R,Johnston 1603,399,39
U.S. Senate,,"Robert G. Flanders, Jr.",R,Johnston 1604,541,40
U.S. Senate,,"Robert G. Flanders, Jr.",R,Johnston 1605,492,12
U.S. Senate,,"Robert G. Flanders, Jr.",R,Johnston 1606,72,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Johnston 1607,153,6
U.S. Senate,,"Robert G. Flanders, Jr.",R,Johnston 1608,494,26
U.S. Senate,,"Robert G. Flanders, Jr.",R,Johnston 1609,455,27
U.S. Senate,,"Robert G. Flanders, Jr.",R,Johnston 1610,690,24
U.S. Senate,,"Robert G. Flanders, Jr.",R,Johnston 1611,320,11
U.S. Senate,,"Robert G. Flanders, Jr.",R,Johnston 1612,426,20
U.S. Senate,,"Robert G. Flanders, Jr.",R,Johnston 1613,559,27
U.S. Senate,,"Robert G. Flanders, Jr.",R,Johnston Limited,2,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Lincoln 1701,905,41
U.S. Senate,,"Robert G. Flanders, Jr.",R,Lincoln 1702,291,20
U.S. Senate,,"Robert G. Flanders, Jr.",R,Lincoln 1703,413,12
U.S. Senate,,"Robert G. Flanders, Jr.",R,Lincoln 1704,624,27
U.S. Senate,,"Robert G. Flanders, Jr.",R,Lincoln 1705,446,19
U.S. Senate,,"Robert G. Flanders, Jr.",R,Lincoln 1706,153,6
U.S. Senate,,"Robert G. Flanders, Jr.",R,Lincoln 1707,154,10
U.S. Senate,,"Robert G. Flanders, Jr.",R,Lincoln 1708,614,57
U.S. Senate,,"Robert G. Flanders, Jr.",R,Lincoln 1709,238,14
U.S. Senate,,"Robert G. Flanders, Jr.",R,Lincoln 1710,179,11
U.S. Senate,,"Robert G. Flanders, Jr.",R,Lincoln 1711,182,5
U.S. Senate,,"Robert G. Flanders, Jr.",R,Lincoln Limited,2,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Little Compton 1801,796,50
U.S. Senate,,"Robert G. Flanders, Jr.",R,Little Compton Limited,0,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Middletown 1901,395,47
U.S. Senate,,"Robert G. Flanders, Jr.",R,Middletown 1902,433,57
U.S. Senate,,"Robert G. Flanders, Jr.",R,Middletown 1903,365,39
U.S. Senate,,"Robert G. Flanders, Jr.",R,Middletown 1904,563,80
U.S. Senate,,"Robert G. Flanders, Jr.",R,Middletown 1905,447,44
U.S. Senate,,"Robert G. Flanders, Jr.",R,Middletown Limited,1,1
U.S. Senate,,"Robert G. Flanders, Jr.",R,Narragansett 2001,79,13
U.S. Senate,,"Robert G. Flanders, Jr.",R,Narragansett 2002,696,59
U.S. Senate,,"Robert G. Flanders, Jr.",R,Narragansett 2003,732,56
U.S. Senate,,"Robert G. Flanders, Jr.",R,Narragansett 2004,728,66
U.S. Senate,,"Robert G. Flanders, Jr.",R,Narragansett 2005,785,79
U.S. Senate,,"Robert G. Flanders, Jr.",R,Narragansett Limited,0,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Newport 2101,228,16
U.S. Senate,,"Robert G. Flanders, Jr.",R,Newport 2102,347,25
U.S. Senate,,"Robert G. Flanders, Jr.",R,Newport 2103,126,5
U.S. Senate,,"Robert G. Flanders, Jr.",R,Newport 2104,100,7
U.S. Senate,,"Robert G. Flanders, Jr.",R,Newport 2105,328,31
U.S. Senate,,"Robert G. Flanders, Jr.",R,Newport 2106,391,48
U.S. Senate,,"Robert G. Flanders, Jr.",R,Newport 2107,427,37
U.S. Senate,,"Robert G. Flanders, Jr.",R,Newport 2108,120,9
U.S. Senate,,"Robert G. Flanders, Jr.",R,Newport 2109,28,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Newport Limited,0,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,New Shoreham 2201,167,33
U.S. Senate,,"Robert G. Flanders, Jr.",R,New Shoreham Limited,0,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Kingstown 2301,624,32
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Kingstown 2302,651,45
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Kingstown 2303,689,41
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Kingstown 2304,696,47
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Kingstown 2305,465,21
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Kingstown 2306,397,39
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Kingstown 2307,681,65
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Kingstown 2308,720,61
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Kingstown 2309,670,67
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Kingstown Limited,1,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Providence 2401,260,10
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Providence 2402,314,14
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Providence 2403,349,11
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Providence 2404,218,15
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Providence 2405,262,19
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Providence 2406,401,20
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Providence 2407,451,20
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Providence 2408,274,9
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Providence 2409,153,7
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Providence 2410,270,14
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Providence 2411,494,30
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Providence 2412,326,12
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Providence 2413,198,6
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Providence 2414,202,8
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Providence 2415,203,9
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Providence 2416,571,37
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Providence Limited,0,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Smithfield 2501,617,19
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Smithfield 2502,664,43
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Smithfield 2503,477,12
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Smithfield 2504,488,20
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Smithfield 2505,265,20
U.S. Senate,,"Robert G. Flanders, Jr.",R,North Smithfield Limited,0,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2601,52,5
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2602,42,3
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2603,262,10
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2604,195,10
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2605,46,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2606,38,1
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2607,185,11
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2608,183,2
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2609,14,1
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2610,11,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2611,45,3
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2612,223,5
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2613,162,18
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2614,144,4
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2615,52,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2616,38,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2617,36,2
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2618,432,28
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2619,230,7
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2620,337,16
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2621,139,13
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2622,69,4
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2623,84,7
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2624,143,19
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2625,63,4
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2626,7,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2627,129,6
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2628,385,18
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2629,417,6
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2630,35,3
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket 2631,74,13
U.S. Senate,,"Robert G. Flanders, Jr.",R,Pawtucket Limited,1,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Portsmouth 2701,20,3
U.S. Senate,,"Robert G. Flanders, Jr.",R,Portsmouth 2702,104,6
U.S. Senate,,"Robert G. Flanders, Jr.",R,Portsmouth 2703,437,39
U.S. Senate,,"Robert G. Flanders, Jr.",R,Portsmouth 2704,665,45
U.S. Senate,,"Robert G. Flanders, Jr.",R,Portsmouth 2705,247,35
U.S. Senate,,"Robert G. Flanders, Jr.",R,Portsmouth 2706,279,22
U.S. Senate,,"Robert G. Flanders, Jr.",R,Portsmouth 2707,767,66
U.S. Senate,,"Robert G. Flanders, Jr.",R,Portsmouth 2708,713,70
U.S. Senate,,"Robert G. Flanders, Jr.",R,Portsmouth Limited,0,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Providence 2801,21,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Providence 2802,36,4
U.S. Senate,,"Robert G. Flanders, Jr.",R,Providence 2803,162,8
U.S. Senate,,"Robert G. Flanders, Jr.",R,Providence 2804,21,1
U.S. Senate,,"Robert G. Flanders, Jr.",R,Providence 2805,216,5
U.S. Senate,,"Robert G. Flanders, Jr.",R,Providence 2806,17,5
U.S. Senate,,"Robert G. Flanders, Jr.",R,Providence 2807,0,0
U.S. Senate,,"Robert G. Flanders, Jr.",R,Providence 2808,138,15
U.S. Senate,,"Robert G. Flanders, Jr.",R,Providence 2809,127,3
U.S. Senate,,"Robert G. Flanders, Jr.",R,Providence 2810,7,2
U.S. Senate,,"Robert G. Flanders, Jr.",R,Providence 2811,69,8
U.S. Senate,,"Robert G. Flanders, Jr.",R,Providence 2812,116,6
U.S. Senate,,"Robert G. Flanders, Jr.",R,Providence 2813,48,3
U.S. Senate,,"Robert G. Flanders, Jr.",R,Providence 2814,52,5
U.S. Senate,,"Robert G. Flanders, Jr.",R,Providence 2815,215,16
U.S. Senate,,"Robert G. Flanders, Jr.",R,Providence 2816,217,15
U.S. Senate,,"Robert G. Flanders, Jr.",R,Providence 2817,233,17
U.S. Senate,,"Robert G. Flanders, Jr.",R,Providence 2818,72,3
